,uid,iid,r_ui,est,details
841,AKT8TGIT6VVZ5,B00005LE78,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
842,A25HBO5V8S8SEA,B0000C66F8,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
843,A5JLAU2ARJ0BO,B0007UVYLC,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
844,A11D1KHM7DVOQK,B00006LHRV,2.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
845,A3OXHLG6DIBRW8,B00076TGYI,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
846,A6FIAB28IS79,B0007N55NC,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
847,A2B7BUH8834Y6M,B00004SYVL,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
848,A25HBO5V8S8SEA,B0000630TK,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
849,A6FIAB28IS79,B00006JHTQ,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
850,AWPODHOB4GFWL,B00000J1QS,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
851,A680RUE1FDO8B,B000GK8LVE,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
852,A1MJMYLRTZ76ZX,B00005ATZP,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
853,A231WM2Z2JL0U3,B00005MAAR,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
854,AKT8TGIT6VVZ5,B000673Z4A,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
855,A15QYHQH80W30L,B00007E89K,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
856,A1FR68QH6Z4YZM,B0000AKVHF,5.0,4.787234042553192,"{'actual_k': 0, 'was_impossible': False}"
857,A12DLJESJKM1OQ,B0000634T4,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
858,A12DLJESJKM1OQ,B00008OE6I,5.0,5.0,"{'actual_k': 1, 'was_impossible': False}"
859,A1RPTVW5VEOSI,B0009KVU8W,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
860,A231WM2Z2JL0U3,B00003ZDJ7,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
861,A231WM2Z2JL0U3,B0000918U2,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
862,A1RPTVW5VEOSI,B00005Q5U5,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
863,A1RPTVW5VEOSI,B00008ZOYE,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
864,A7Y6AVS576M03,B00005A0R4,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
865,A3OXHLG6DIBRW8,B000EM35N8,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
866,AGXV8E7XK9J6H,B00017LSPI,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
867,A15QYHQH80W30L,B00005LE73,1.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
868,A1ODOGXEYECQQ8,B000GC57E6,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
869,A6FIAB28IS79,B000GGQ2ZU,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
870,A1RPTVW5VEOSI,B000EI3TZ6,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
871,AWPODHOB4GFWL,B000HCGAFK,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
872,A250AXLRBVYKB4,B000FITKK8,4.0,4.382352941176471,"{'actual_k': 0, 'was_impossible': False}"
873,A1435P5AMCPB3X,B0001FSCTK,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
874,A11D1KHM7DVOQK,B00001W0D4,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
875,A25HBO5V8S8SEA,B0001LRISA,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
876,A203OCQQ12MAVT,B000BN94F8,4.0,4.349206349206349,"{'actual_k': 0, 'was_impossible': False}"
877,AKT8TGIT6VVZ5,B0009HS5IS,2.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
878,A149RNR5RH19YY,B000AMLXHW,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
879,A231WM2Z2JL0U3,B000051TN9,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
880,AGHZXQL9F94T9,B00008K4BD,4.0,3.966013071895425,"{'actual_k': 1, 'was_impossible': False}"
881,A6FIAB28IS79,B00067OF80,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
882,A1F9Z42CFF9IAY,B0006DPNNK,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
883,A1MJMYLRTZ76ZX,B00004YZLV,5.0,4.517857142857143,"{'actual_k': 0, 'was_impossible': False}"
884,ABH9D1TEOJ56E,B000088USW,3.0,3.880952380952381,"{'actual_k': 0, 'was_impossible': False}"
885,A5JLAU2ARJ0BO,B00008IP5N,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
886,A203OCQQ12MAVT,B00005125H,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
887,A1FR68QH6Z4YZM,B000EXRSVM,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
888,A2R6RA8FRBS608,B00017G89E,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
889,A11D1KHM7DVOQK,B00001ZWRV,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
890,A11D1KHM7DVOQK,B00006HMPR,1.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
891,AT6CZDCP4TRGA,B0000659TZ,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
892,ALUNVOQRXOZIA,B00004Y7TC,5.0,3.675675675675676,"{'actual_k': 0, 'was_impossible': False}"
893,A1FR68QH6Z4YZM,B00017LURO,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
894,AT2J7H5TRZM8Z,B0000635UX,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
895,A2AEZQ3DGBBLPR,B00004Y7CF,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
896,A25HBO5V8S8SEA,B0001LSDUC,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
897,A11D1KHM7DVOQK,B00008Z1PC,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
898,A149RNR5RH19YY,B000BCDFLS,4.0,3.816326530612245,"{'actual_k': 0, 'was_impossible': False}"
899,A231WM2Z2JL0U3,B000066CDG,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
900,A12DLJESJKM1OQ,B00006FXHQ,3.0,4.288888888888889,"{'actual_k': 0, 'was_impossible': False}"
901,A12DLJESJKM1OQ,B00008OE5G,5.0,4.288888888888889,"{'actual_k': 0, 'was_impossible': False}"
902,ABH9D1TEOJ56E,B0000AQFUR,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
903,A25HBO5V8S8SEA,B0002KQR32,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
904,A231WM2Z2JL0U3,B00004U8FY,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
905,A38QEATH3NODFM,B00000JF4L,5.0,5.0,"{'actual_k': 1, 'was_impossible': False}"
906,AGHZXQL9F94T9,B00006J6RN,5.0,3.2549019607843137,"{'actual_k': 0, 'was_impossible': False}"
907,A1MJMYLRTZ76ZX,B00006JNCM,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
908,A5JLAU2ARJ0BO,B0002TX7V8,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
909,A15QYHQH80W30L,B00009UTCD,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
910,A11D1KHM7DVOQK,B00000J1G6,1.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
911,A11D1KHM7DVOQK,B0006BFCN8,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
912,A2R6RA8FRBS608,B0009RKL6M,5.0,4.37037037037037,"{'actual_k': 0, 'was_impossible': False}"
913,A5JLAU2ARJ0BO,B000294HDU,1.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
914,A15QYHQH80W30L,B000HZBR64,5.0,4.348837209302325,"{'actual_k': 0, 'was_impossible': False}"
915,A3OXHLG6DIBRW8,B000067VBL,3.0,4.492063492063492,"{'actual_k': 0, 'was_impossible': False}"
916,AGXV8E7XK9J6H,B0000DZ5OE,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
917,AKT8TGIT6VVZ5,B0009R3STY,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
918,A1JWSDDIH5Z7DV,B0006PK8IS,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
919,AKT8TGIT6VVZ5,B000053HH5,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
920,A5JLAU2ARJ0BO,B00021Z98A,5.0,3.8677966101694916,"{'actual_k': 0, 'was_impossible': False}"
921,A25HBO5V8S8SEA,B00007E35Z,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
922,AT6CZDCP4TRGA,B000AOYWVE,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
923,A5JLAU2ARJ0BO,B00066EK40,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
924,A2AEZQ3DGBBLPR,B0001AP8CE,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
925,A2AEZQ3DGBBLPR,B00006HYPE,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
926,A231WM2Z2JL0U3,B00006JHTQ,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
927,AT6CZDCP4TRGA,B0002IP4MO,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
928,A2BGZ52M908MJY,B00004U0FD,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
929,A5JLAU2ARJ0BO,B00007FS59,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
930,A203OCQQ12MAVT,B000CBSGYE,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
931,A2XRMQA6PJ5ZJ8,B0000632FZ,4.0,4.585365853658536,"{'actual_k': 0, 'was_impossible': False}"
932,A3OXHLG6DIBRW8,B000G6U4O0,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
933,A203OCQQ12MAVT,B0000UH6LQ,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
934,A250AXLRBVYKB4,998376234X,1.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
935,A2AEZQ3DGBBLPR,B00008IHQO,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
936,A231WM2Z2JL0U3,B00008ZLHG,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
937,A1JWSDDIH5Z7DV,B00067AXYU,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
938,A1435P5AMCPB3X,B0007VEGUW,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
939,A7Y6AVS576M03,B00004NKHY,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
940,A1435P5AMCPB3X,B000EIA0K8,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
941,A1JWSDDIH5Z7DV,B0006HU49E,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
942,A11D1KHM7DVOQK,B00004Z0C2,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
943,A2XRMQA6PJ5ZJ8,B00013J86I,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
944,A1RPTVW5VEOSI,B00019JPRO,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
945,A5JLAU2ARJ0BO,B000EEQ83K,4.0,3.8677966101694916,"{'actual_k': 0, 'was_impossible': False}"
946,ABH9D1TEOJ56E,B000087L95,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
947,A25HBO5V8S8SEA,B00006B7WT,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
948,A2AY4YUOX2N1BQ,B0001JZW8K,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
949,A231WM2Z2JL0U3,B000094FV6,4.0,4.285714285714286,"{'actual_k': 0, 'was_impossible': False}"
950,A1RPTVW5VEOSI,B00005JIM1,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
951,A25HBO5V8S8SEA,B000087LBX,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
952,A2CL818RN52NWN,B00018WNSI,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
953,AT6CZDCP4TRGA,B00062QY5W,1.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
954,A25HBO5V8S8SEA,B0006OJG78,5.0,5.0,"{'actual_k': 0, 'was_impossible': False}"
955,A6FIAB28IS79,B00005T408,4.0,4.1454545454545455,"{'actual_k': 0, 'was_impossible': False}"
956,ABH9D1TEOJ56E,B00008IHU2,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
957,A5JLAU2ARJ0BO,B000FCHTCK,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
958,AKT8TGIT6VVZ5,B00005LE77,5.0,4.783132530120482,"{'actual_k': 0, 'was_impossible': False}"
959,A25HBO5V8S8SEA,B00006LHRD,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
960,A2B7BUH8834Y6M,B00017ILNK,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
961,A1MJMYLRTZ76ZX,B00006B9Q7,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
962,A25HBO5V8S8SEA,B00004Z90O,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
963,A1ODOGXEYECQQ8,B000FVDD30,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
964,A6FIAB28IS79,B00004TZJK,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
965,A7Y6AVS576M03,B000050AQ7,5.0,4.686274509803922,"{'actual_k': 0, 'was_impossible': False}"
966,A38QEATH3NODFM,B00081NX5U,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
967,AGXV8E7XK9J6H,B000F2YHRA,4.0,4.2894736842105265,"{'actual_k': 0, 'was_impossible': False}"
968,A2BGZ52M908MJY,B00004ZCEX,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
969,A5JLAU2ARJ0BO,B00008IP5P,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
970,A680RUE1FDO8B,B000HXGIHE,2.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
971,A5JLAU2ARJ0BO,B000233T80,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
972,AT6CZDCP4TRGA,B0000AOWWY,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
973,A2CL818RN52NWN,B0000511WW,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
974,A2XRMQA6PJ5ZJ8,B000BYCKU8,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
975,A6FIAB28IS79,B000GE77Y2,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
976,A5JLAU2ARJ0BO,B00068E1ME,1.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
977,A231WM2Z2JL0U3,B00004RC2D,4.0,4.285714285714286,"{'actual_k': 0, 'was_impossible': False}"
978,A5JLAU2ARJ0BO,B0000A2QAD,4.0,3.8677966101694916,"{'actual_k': 0, 'was_impossible': False}"
979,A12DLJESJKM1OQ,B00008N6VM,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
980,A5JLAU2ARJ0BO,B000065BPC,5.0,3.8677966101694916,"{'actual_k': 0, 'was_impossible': False}"
981,A231WM2Z2JL0U3,B00008OE5G,5.0,4.285714285714286,"{'actual_k': 0, 'was_impossible': False}"
982,A2R6RA8FRBS608,B000066HUD,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
983,A15QYHQH80W30L,B0007DDK7A,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
984,A5JLAU2ARJ0BO,B000066E70,5.0,3.8677966101694916,"{'actual_k': 0, 'was_impossible': False}"
985,A231WM2Z2JL0U3,B00002SWHH,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
986,A25HBO5V8S8SEA,B00009WKCS,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
987,AT2J7H5TRZM8Z,B00005N5XO,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
988,AWPODHOB4GFWL,B0001A06GW,5.0,4.523809523809524,"{'actual_k': 0, 'was_impossible': False}"
989,AT6CZDCP4TRGA,B0002JY6T0,1.0,3.4186046511627906,"{'actual_k': 0, 'was_impossible': False}"
990,A5JLAU2ARJ0BO,B00008OE43,5.0,3.8677966101694916,"{'actual_k': 0, 'was_impossible': False}"
991,A2R6RA8FRBS608,B000067RVL,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
992,A1RPTVW5VEOSI,B00004TDPP,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
993,A231WM2Z2JL0U3,B00008IHU2,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
994,A3NCIN6TNL0MGA,B000FA07NK,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
995,A2CL818RN52NWN,B0002XJAKG,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
996,A250AXLRBVYKB4,B000026D8E,1.0,4.382352941176471,"{'actual_k': 0, 'was_impossible': False}"
997,A25HBO5V8S8SEA,B0000DK6CT,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
998,A1FR68QH6Z4YZM,B00006LL8Y,1.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
999,A680RUE1FDO8B,B000F9NXXC,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1000,AKT8TGIT6VVZ5,B00014M3XW,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1001,A3NCIN6TNL0MGA,B0006GBD5O,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1002,A1VQHH85U7PX0,B00009M6UM,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1003,A680RUE1FDO8B,B0007M3PGC,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1004,AT6CZDCP4TRGA,B000IE8Z4Q,2.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1005,A11D1KHM7DVOQK,B00000JCTD,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1006,A1F9Z42CFF9IAY,B0002QWU3W,1.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1007,A25HBO5V8S8SEA,B0001F1XNC,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1008,A11D1KHM7DVOQK,B000059L44,1.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1009,ABH9D1TEOJ56E,B0000CBJ8J,4.0,3.880952380952381,"{'actual_k': 0, 'was_impossible': False}"
1010,A3OXHLG6DIBRW8,B00006IJO9,2.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1011,A2AEZQ3DGBBLPR,B000FIVDIA,1.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1012,A5JLAU2ARJ0BO,B0007N55MS,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1013,A203OCQQ12MAVT,B0003NN81M,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1014,AT6CZDCP4TRGA,B000G31SR0,4.0,3.4186046511627906,"{'actual_k': 0, 'was_impossible': False}"
1015,A2XRMQA6PJ5ZJ8,B000A3V8SA,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1016,A6FIAB28IS79,B00008BRSD,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1017,ALUNVOQRXOZIA,B00003006L,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1018,A149RNR5RH19YY,B0002DV9CS,2.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1019,A5JLAU2ARJ0BO,B00006B80O,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1020,A5JLAU2ARJ0BO,B00009K7ES,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1021,A6FIAB28IS79,B00001P4ZH,3.0,4.1454545454545455,"{'actual_k': 0, 'was_impossible': False}"
1022,A7Y6AVS576M03,B00000JFDW,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1023,AT6CZDCP4TRGA,B0007RA6MS,4.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1024,A250AXLRBVYKB4,B0001YFWJY,3.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1025,A231WM2Z2JL0U3,B000023VUL,5.0,4.285714285714286,"{'actual_k': 0, 'was_impossible': False}"
1026,A25HBO5V8S8SEA,B0000ACXZY,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1027,A1FR68QH6Z4YZM,B000FKKWVM,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1028,A5JLAU2ARJ0BO,B00009NFEP,1.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1029,A5JLAU2ARJ0BO,B00006LFI5,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1030,A2B7BUH8834Y6M,B0001XE0QQ,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1031,A2AY4YUOX2N1BQ,B000DZDTKU,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1032,A1FR68QH6Z4YZM,B0000AE6C3,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1033,A2XRMQA6PJ5ZJ8,B00006JK37,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
1034,A25HBO5V8S8SEA,B0000898TE,5.0,5.0,"{'actual_k': 0, 'was_impossible': False}"
1035,AWPODHOB4GFWL,B000IF4788,4.0,4.523809523809524,"{'actual_k': 0, 'was_impossible': False}"
1036,A2AY4YUOX2N1BQ,B000I5ND74,5.0,4.216205043406366,"{'was_impossible': True, 'reason': 'User and/or item is unknown.'}"
